10689,0.9822928151140623
10690,0.9736279156899651
10691,0.9699943561203581
10692,0.40144351975045167
10693,0.9174990245918452
10694,0.9350394578437766
10695,0.002450633045476077
10696,0.002585547163359141
10697,0.0025890484065729594
10698,0.002864849137876257
10699,0.002850267866578312
10700,0.0036871624595015825
10701,0.003824525417880795
10702,0.0036158895394785237
10703,0.0036871624595015825
10704,0.9697217412794766
10705,0.9777695313484859
10706,0.00809113828525562
10707,0.008506779966381425
10708,0.005032803560553398
10709,0.9704903302023729
10710,0.008055323748192367
10711,0.013764977361013633
10712,0.9911818569254638
10713,0.006533424609946468
10714,0.0016412056828044776
10715,0.07935857843508357
10716,0.9846064221119571
10717,0.006862792572732688
10718,0.7698529526496767
10719,0.9732303132375008
10720,0.0049666451995266135
10721,0.002723912193679325
10722,0.9791520252348869
10723,0.006456242023293422
10724,0.991210072956973
10725,0.049908723463961704
10726,0.003424184883446439
10727,0.0036440070241302684
10728,0.11203693566483174
10729,0.9764199268208065
10730,0.018710062153762155
10731,0.005339353938619249
10732,0.0032936929830039083
10733,0.0032936929830039083
10734,0.005746210099558427
10735,0.9755763156979409
10736,0.9778799786890012
10737,0.9877929914939203
10738,0.9216825532772025
10739,0.011249114741303015
10740,0.007928143789850415
10741,0.9422700434397436
10742,0.838277688263642
10743,0.8877317571825379
10744,0.807981734470689
10745,0.807981734470689
10746,0.807981734470689
10747,0.807981734470689
10748,0.9877929914939203
10749,0.9872169901595127
10750,0.005905585496023506
10751,0.00411611935416463
10752,0.00411611935416463
10753,0.003654125607587992
10754,0.9557394742802418
10755,0.9783407646154786
10756,0.9807679820307577
10757,0.03709920017586077
10758,0.011441585533955067
10759,0.014925761152610776
10760,0.00245142863413924
10761,0.95744595847557
10762,0.9478782960405577
10763,0.9552659671767306
10764,0.9563872447198789
10765,0.0228319270106293
10766,0.01697472900814083
10767,0.9704544420635152
10768,0.9367602732243081
10769,0.002317066799558006
10770,0.003005195721617266
10771,0.0062294255074889105
10772,0.9760718695198999
10773,0.009145780560904372
10774,0.9061916683244926
10775,0.9045710589267858
10776,0.9544247299033438
10777,0.006447207856937158
10778,0.9265270126009985
10779,0.8874088237794383
10780,0.9615403103014007
10781,0.9480228351827878
10782,0.012065538653661289
10783,0.011312823525310833
10784,0.984835221618828
10785,0.941414157251892
10786,0.00448029781639703
10787,0.9579783190733185
10788,0.9442271788407921
10789,0.003765349310906835
10790,0.8167054957929157
10791,0.9637448618990941
10792,0.9778290534604617
10793,0.975046954434236
10794,0.9740128846317067
10795,0.9563872447198789
10796,0.8401958556061481
10797,0.002342832210530576
10798,0.0024988469471034507
10799,0.7564170959443016
10800,0.0021280186304982506
10801,0.005300796150624235
10802,0.0022697609678974102
10803,0.005211633727513321
10804,0.9633451758020888
10805,0.0017595630500133643
10806,0.9857232803831582
10807,0.005061436946376488
10808,0.9615849032020777
10809,0.9444630815030586
10810,0.0018333849292496104
