10689.0,0.14638254
10690.0,0.2534199
10691.0,0.06489447
10692.0,0.062287945
10693.0,0.769309
10694.0,0.79648113
10695.0,0.0029604703
10696.0,0.0014267958
10697.0,0.0007185432
10698.0,0.0046347748
10699.0,0.0054095113
10700.0,0.03256799
10701.0,0.084416546
10702.0,0.12464271
10703.0,0.045824002
10704.0,0.3405038
10705.0,0.6845573
10706.0,0.0058967634
10707.0,0.0007285842
10708.0,0.0015163978
10709.0,0.07456161
10710.0,0.631152
10711.0,0.8453546
10712.0,0.095034845
10713.0,0.41078007
10714.0,0.004517416
10715.0,0.09428296
10716.0,0.93373865
10717.0,0.40029275
10718.0,0.098991916
10719.0,0.16650078
10720.0,0.017928591
10721.0,0.2101559
10722.0,0.021732755
10723.0,0.5827425
10724.0,0.43470344
10725.0,0.1533939
10726.0,0.35667405
10727.0,0.03882565
10728.0,0.17087056
10729.0,0.18515691
10730.0,0.0716561
10731.0,0.095327586
10732.0,0.03663978
10733.0,0.09675448
10734.0,0.10844505
10735.0,0.8490549
10736.0,0.8330931
10737.0,0.5442672
10738.0,0.15719295
10739.0,0.5595989
10740.0,0.07553731
10741.0,0.9675414
10742.0,0.9133361
10743.0,0.20182264
10744.0,0.06704257
10745.0,0.06704257
10746.0,0.061750844
10747.0,0.061750844
10748.0,0.31288338
10749.0,0.3672517
10750.0,0.16987492
10751.0,0.05425023
10752.0,0.05425023
10753.0,0.050657563
10754.0,0.12787737
10755.0,0.79671013
10756.0,0.9942163
10757.0,0.90142107
10758.0,0.7029097
10759.0,0.8956217
10760.0,0.05631309
10761.0,0.9853029
10762.0,0.6050364
10763.0,0.8379377
10764.0,0.6968254
10765.0,0.1061614
10766.0,0.79604286
10767.0,0.84974676
10768.0,0.39682594
10769.0,0.03266355
10770.0,0.012911367
10771.0,0.009544579
10772.0,0.5935959
10773.0,0.03762929
10774.0,0.0002740596
10775.0,0.0002322451
10776.0,0.0002001535
10777.0,0.092184186
10778.0,0.8736984
10779.0,0.96626985
10780.0,0.914325
10781.0,0.5784809
10782.0,0.023200804
10783.0,0.0032626216
10784.0,0.191143
10785.0,0.9047697
10786.0,0.0011587859
10787.0,0.43765095
10788.0,0.47310662
10789.0,0.19255403
10790.0,0.64807504
10791.0,0.5692464
10792.0,0.787717
10793.0,0.37925252
10794.0,0.37925252
10795.0,0.6968254
10796.0,0.0037804975
10797.0,0.02552
10798.0,0.0065345205
10799.0,0.010726736
10800.0,0.013789233
10801.0,0.07540177
10802.0,0.00663765
10803.0,0.098567
10804.0,0.73824805
10805.0,0.0027476128
10806.0,0.9924107
10807.0,0.0014398723
10808.0,0.0033233871
10809.0,0.04422536
10810.0,0.00060331624
10811.0,0.8872201
10812.0,0.7459045
10813.0,0.0908289
10814.0,0.13892783
10815.0,0.91323483
10816.0,0.7194343
10817.0,0.03527839
10818.0,0.99507153
10819.0,0.8353552
10820.0,0.8918553
10821.0,0.41613477
10822.0,0.0027947354
10823.0,0.95693666
10824.0,0.2678435
10825.0,0.038114797
10826.0,0.83929026
10827.0,0.76978385
10828.0,0.45027736
10829.0,0.22700158
10830.0,0.006182736
10831.0,0.15256564
10832.0,0.02587835
10833.0,0.0041832905
10834.0,0.11012939
10835.0,0.0035924825
10836.0,0.8253154
10837.0,0.020340541
10838.0,0.033930216
10839.0,0.4010797
10840.0,0.81973857
10841.0,0.13662605
10842.0,0.91804934
10843.0,0.94281256
10844.0,0.96313417
10845.0,0.9161904
