10689,0.9
10690,0.798
10691,0.629
10692,0.41
10693,0.794
10694,0.794
10695,0.501
10696,0.543
10697,0.69
10698,0.695
10699,0.7
10700,0.6693333333333332
10701,0.719
10702,0.6823333333333332
10703,0.702
10704,0.908
10705,0.5346666666666667
10706,0.479
10707,0.48
10708,0.328
10709,0.838
10710,0.7390833333333332
10711,0.8240833333333333
10712,0.896
10713,0.8145833333333332
10714,0.437
10715,0.846
10716,0.7455190476190475
10717,0.342
10718,0.6273500000000001
10719,0.809
10720,0.371
10721,0.454
10722,0.8150666666666667
10723,0.574
10724,0.862
10725,0.825
10726,0.707
10727,0.5675
10728,0.843
10729,0.414
10730,0.929
10731,0.056
10732,0.551
10733,0.603
10734,0.355
10735,0.794
10736,0.8333333333333334
10737,0.5822809667673716
10738,0.646
10739,0.5476
10740,0.5083333333333333
10741,0.844
10742,0.6831666666666666
10743,0.3733333333333333
10744,0.4818
10745,0.4818
10746,0.4628
10747,0.4628
10748,0.6079476334340382
10749,0.771
10750,0.8605
10751,0.5085
10752,0.5085
10753,0.4825
10754,0.696
10755,0.728
10756,0.799
10757,0.023
10758,0.045
10759,0.001
10760,0.086
10761,0.8
10762,0.65255
10763,0.6013333333333334
10764,0.8034333333333334
10765,0.42
10766,0.915
10767,0.902
10768,0.416
10769,0.228
10770,0.4631666666666666
10771,0.046
10772,0.765
10773,0.804
10774,0.301
10775,0.347
10776,0.508
10777,0.646
10778,0.8446666666666667
10779,0.8216666666666668
10780,0.7
10781,0.585
10782,0.4135
10783,0.337
10784,0.833
10785,0.608
10786,0.001
10787,0.6374833333333332
10788,0.555
10789,0.106
10790,0.401
10791,0.564
10792,0.588
10793,0.915
10794,0.915
10795,0.8034333333333334
10796,0.787
10797,0.755
10798,0.701
10799,0.654
10800,0.58
10801,0.306
10802,0.545
10803,0.102
10804,0.954
10805,0.02
10806,0.969
10807,0.36466666666666664
10808,0.705
10809,0.7010666666666667
10810,0.002
10811,0.01
10812,0.957
10813,0.012
10814,0.024
10815,0.903
10816,0.749
10817,0.283
10818,0.811
10819,0.002
10820,0.6086666666666667
10821,0.016
10822,0.037
10823,0.6925
10824,0.053
10825,0.6
10826,0.638
10827,0.907
10828,0.809
10829,0.86
10830,0.671
10831,0.8227952380952381
10832,0.7145333333333334
10833,0.5675
10834,0.011
10835,0.675
10836,0.7514857142857143
10837,0.723
10838,0.6850416666666667
10839,0.015
10840,0.27728096676737163
10841,0.017
10842,0.723
10843,0.729
10844,0.686
10845,0.652
10846,0.575
10847,0.6
10848,0.002
10849,0.706
10850,0.742
10851,0.1525
10852,0.7178333333333333
10853,0.5150964285714286
10854,0.6540416666666666
10855,0.7060500000000001
10856,0.5037630952380951
10857,0.691
10858,0.7714694444444444
10859,0.038
10860,0.294
10861,0.006
10862,0.489
10863,0.428
10864,0.945
10865,0.84
10866,0.007
10867,0.273
10868,0.777
10869,0.3275
10870,0.716
10871,0.872
10872,0.051
10873,0.4
10874,0.902
10875,0.881
10876,0.8365
10877,0.6945
10878,0.475
10879,0.361
10880,0.12
10881,0.7793333333333332
10882,0.2352809667673716
10883,0.311
10884,0.328
10885,0.6895
10886,0.542
10887,0.316
10888,0.6958499999999999
10889,0.6211666666666668
10890,0.6958499999999999
10891,0.7899333333333334
10892,0.6331666666666667
10893,0.028
10894,0.8155833333333332
10895,0.74575
10896,0.911
10897,0.898
10898,0.144
10899,0.614
10900,0.6982166666666667
10901,0.7914
10902,0.40625
10903,0.011
10904,0.7594833333333333
10905,0.936
10906,0.744
10907,0.604
10908,0.06425
10909,0.802375
10910,0.018
10911,0.734
10912,0.5354500000000001
10913,0.843
10914,0.0094
10915,0.9253333333333333
10916,0.775
10917,0.364
10918,0.731
10919,0.109
10920,0.768
10921,0.7697666666666667
10922,0.522
10923,0.6373023809523811
10924,0.534
10925,0.602
10926,0.007
10927,0.002
10928,0.6165
10929,0.621
10930,0.495
10931,0.668
10932,0.832
10933,0.575
10934,0.477
10935,0.498
10936,0.5646
10937,0.014
10938,0.33098333333333335
10939,0.762
10940,0.725
10941,0.014
10942,0.003
10943,0.024
10944,0.028
10945,0.324
10946,0.829
10947,0.432
10948,0.453
10949,0.7943333333333333
10950,0.014
10951,0.02
10952,0.556
10953,0.133
10954,0.528
10955,0.235
10956,0.145
10957,0.213
10958,0.111
10959,0.016
10960,0.735
10961,0.6265416666666668
10962,0.002
10963,0.008
10964,0.865
10965,0.005
10966,0.87175
10967,0.883
10968,0.012
10969,0.8844
10970,0.225
10971,0.527
10972,0.605
10973,0.445
10974,0.4179166666666666
10975,0.7928333333333333
10976,0.662
10977,0.8009
10978,0.72175
10979,0.8071833333333333
10980,0.5311666666666668
10981,0.599
10982,0.517
10983,0.522
10984,0.059
10985,0.031
10986,0.862
10987,0.878
10988,0.7473333333333334
